Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2021-02-26,237.04849818253373,239.4010358527431,232.92923744066758,236.64866638183594,1738900,359.2265319824219,,,,,,,,,0,,
2021-03-01,240.56340670588278,246.691163737244,240.18216175602916,243.70632934570312,2013500,367.93426513671875,233.0,,,3.0,,,,,0,,
2021-03-02,244.3014185819302,245.15687140659438,241.27938235770688,241.39096069335938,1400500,365.063232421875,230.0,,,3.0,,,,,0,,
2021-03-03,240.81447688454716,244.2735475076494,237.54137490159604,240.6191864013672,1565000,360.2276916503906,227.0,,,3.0,,,,,0,,
2021-03-04,238.5642033910035,240.30303212393963,229.75845300580204,232.74330139160156,2371600,355.7698974609375,228.0,,,3.0,,,,,0,,
2021-03-05,235.11126550793472,240.72357060189697,228.92093819773584,239.8658905029297,1932900,362.3148498535156,228.0,,,3.0,,,,,0,,
2021-03-08,242.39235037686794,243.64159984547447,234.01116360229489,234.31881713867188,2242400,360.510986328125,227.0,,,3.0,,,,,0,,
2021-03-09,236.04357516524075,244.35948272961386,235.16723117537515,240.45326232910156,2352000,365.6581726074219,227.0,,,3.0,,,,,0,,
2021-03-10,241.58128853329538,244.07978763287986,240.5837438906295,242.783935546875,1600600,367.93426513671875,224.0,,,3.0,,,,,0,,
2021-03-11,245.69261287560917,251.86429021046942,244.5459004095771,250.307373046875,3794400,371.6647644042969,224.0,,,3.0,,,,,0,,
2021-03-12,249.16068062875988,252.82452712349888,247.2961242303128,251.90158081054688,2137300,372.16534423828125,221.0,,,3.0,,,,,0,,
2021-03-15,252.64739339316398,254.3721137614838,245.9256755056641,248.80641174316406,3211500,374.384765625,218.0,,,3.0,,,,,0,,
2021-03-16,248.9183207748657,248.94628798747945,242.672044416269,243.13818359375,2131100,373.91259765625,217.0,,,3.0,,,,,0,,
2021-03-17,241.46007304519722,248.1538242265027,239.6794181271682,247.83685302734375,1861400,375.18756103515625,216.0,,,3.0,,,,,0,,
2021-03-18,249.6828057026588,251.03459230014727,245.09598349693638,245.66468811035156,4536100,369.7286682128906,213.0,,,3.0,,,,,0,,
2021-03-19,260.15225592910843,263.76950039223493,256.6469087640273,260.6463623046875,12938800,369.04461669921875,225.0,,1.0,3.0,,,,,0,,
2021-03-22,260.6463401508789,260.8514425035474,253.28134767921392,255.46287536621094,3276400,371.991455078125,223.0,,1.0,3.0,,,,,0,,
2021-03-23,253.0296819752807,258.19451223705346,247.56651579963489,248.74119567871094,2277100,369.0635986328125,223.0,,1.0,3.0,,,,,0,,
2021-03-24,250.7828354581737,255.69593132316277,249.29118465003233,250.1209259033203,2122700,367.1874084472656,220.0,,1.0,3.0,,,,,0,,
2021-03-25,248.17251264644446,256.3951862197462,246.06555443299234,255.61207580566406,2285400,369.2530822753906,218.0,,1.0,3.0,,,,,0,,
2021-03-26,258.89372235543124,262.4270369971778,256.0036536331246,262.2872009277344,2066600,375.20361328125,218.0,,1.0,3.0,,,,,0,,
2021-03-29,259.17331901120946,262.85582898901913,257.90543441634946,260.3106994628906,1517200,375.0140380859375,215.0,,1.0,3.0,,,,,0,,
2021-03-30,260.45062693179017,268.63603061327353,259.46241404741755,266.55706787109375,2724700,374.01910400390625,214.0,,1.0,3.0,,,,,0,,
2021-03-31,266.631547959086,268.38423541389346,263.67621373779957,264.8042907714844,2026000,375.53515625,211.0,,1.0,3.0,,,,,0,,
2021-04-01,264.3381652832031,265.69928347087983,262.70667845487316,264.3381652832031,1443500,379.5906066894531,208.0,,1.0,3.0,,,,,0,,
2021-04-05,266.63160362460854,267.2002797521422,261.56933909728883,262.5016174316406,1727200,385.038818359375,205.0,,1.0,3.0,,,,,0,,
2021-04-06,262.5855030952154,265.17723556902973,261.69052391492255,263.06097412109375,1407200,384.8114929199219,202.0,,1.0,3.0,,,,,0,,
2021-04-07,262.42701789455475,263.3126936880246,257.95209329283006,260.20819091796875,1469200,385.25689697265625,200.0,,1.0,3.0,,,,,0,,
2021-04-08,263.741529522951,265.17724609375,260.80485852199394,265.17724609375,2276000,387.0855712890625,199.0,,1.0,3.0,,,,,0,,
2021-04-09,263.7415249360763,267.5638716498203,262.6973777939732,267.17230224609375,2039400,389.89971923828125,196.0,,1.0,3.0,,,,,0,,
2021-04-12,266.28666931016846,273.2414578257171,265.8298620235539,271.09722900390625,1773300,390.0418701171875,194.0,,1.0,3.0,,,,,0,,
2021-04-13,274.77037469912085,274.7983419081619,269.53094711481947,271.1904296875,1713700,391.19781494140625,191.0,,1.0,3.0,,,,,0,,
2021-04-14,269.9038539480369,271.43277530619963,268.0952320767999,268.3189697265625,1099900,389.8619384765625,189.0,,1.0,3.0,,,,,0,,
2021-04-15,269.2699381242544,272.5981785978418,267.2562419638232,271.4794616699219,1389800,394.04998779296875,187.0,,1.0,3.0,,,,,0,,
2021-04-16,273.06425562451074,273.15748912667345,267.68502111508036,268.1138610839844,1413000,395.3670959472656,185.0,,1.0,3.0,,,,,0,,
2021-04-19,266.6875096228227,267.256214140616,262.98636389191,264.06781005859375,1677000,393.4245300292969,183.0,,1.0,3.0,,,,,1,,
2021-04-20,263.29404366582276,264.58056379011526,258.55805408334686,261.3548889160156,1425300,390.5440673828125,181.0,,1.0,3.0,,,,,0,,
2021-04-21,260.1522508641885,262.035471257784,258.32499334396437,259.415771484375,1861400,394.2394714355469,179.0,,4.0,3.0,,,,,0,,
2021-04-22,258.5487352512014,262.035475531913,257.66308791332904,257.812255859375,1444800,390.63885498046875,176.0,,4.0,3.0,,,,,0,,
2021-04-23,259.65814518351544,260.282784170863,258.2131251804463,258.93096923828125,1312800,394.8743591308594,174.0,,4.0,3.0,,,,,0,,
2021-04-26,260.3945978989616,260.9166713670401,255.6306703900275,257.08502197265625,1747000,395.6986389160156,171.0,,4.0,3.0,,,,,0,,
2021-04-27,267.15366141260927,272.4117245637396,265.0746706076694,268.0393371582031,4961900,395.61334228515625,178.0,,4.0,3.0,,,,,0,,
2021-04-28,267.2375544657357,269.5682500889339,266.0908704276817,267.9274597167969,1783900,395.4996643066406,175.0,,4.0,3.0,,,,,0,,
2021-04-29,270.3607405362625,276.2340831744571,269.6428963985345,276.0103454589844,2472200,398.02008056640625,178.0,,1.0,3.0,,,,,0,,
2021-04-30,273.6423247061616,275.58147956169984,269.428436904163,270.64971923828125,1821900,395.4049072265625,177.0,,1.0,3.0,,,,,0,,
2021-05-03,274.91957037342473,284.7177962745335,274.27629604969366,283.92535400390625,4580300,396.2576599121094,186.0,,1.0,3.0,,,,,0,,
2021-05-04,282.2006577977796,284.531353589136,279.0495525357256,283.67364501953125,2470500,393.8130798339844,183.0,,1.0,3.0,,,,,0,,
2021-05-05,285.17462742482337,288.99694575552917,281.7811207018854,285.7712707519531,2530100,393.936279296875,181.0,,1.0,3.0,,,,,0,,
2021-05-06,284.61521325672993,290.8334927786866,282.9277920286699,289.9012145996094,2561400,397.08203125,179.0,,1.0,3.0,,,,,0,,
2021-05-07,287.14165823454806,293.7608385138951,287.14165823454806,293.37860107421875,1826100,399.9720153808594,177.0,,1.0,3.0,,,,,0,,
2021-05-10,293.3693123308837,295.5322046950319,288.32568359375,288.32568359375,1733600,396.01129150390625,176.0,,1.0,3.0,,,,,0,,
2021-05-11,283.9720118344292,287.02988390766507,280.2149309476406,284.94158935546875,2170500,392.4770202636719,174.0,,1.0,3.0,,,,,1,,
2021-05-12,281.7158559013545,284.1211498993767,274.82633391120675,275.9637145996094,1949200,384.1387939453125,177.0,,1.0,3.0,,,,,0,,
2021-05-13,276.94256986093814,284.64319717652756,276.411164439454,282.85321044921875,1444300,388.7532653808594,178.0,,1.0,3.0,,,,,0,,
2021-05-14,284.5592718131638,289.4723674532285,284.5592718131638,288.4748229980469,1455200,394.7227478027344,177.0,,1.0,3.0,,,,,0,,
2021-05-17,289.0062831118574,290.4606350346727,285.9111122193522,288.31640625,940700,393.7182922363281,175.0,,1.0,3.0,,,,,0,,
2021-05-18,288.7173602803318,289.26740123712074,285.3238525390625,285.3238525390625,1046100,390.32611083984375,173.0,,1.0,3.0,,,,,0,,
2021-05-19,283.4125996878175,287.54258567742653,279.59958490217525,287.0764465332031,1734700,389.3028259277344,170.0,,1.0,3.0,,,,,0,,
2021-05-20,288.2045660813873,290.82426618066194,285.98573887681914,288.1206359863281,1278100,393.49090576171875,168.0,,1.0,3.0,,,,,0,,
2021-05-21,289.4071096727414,293.93799643895875,288.4375608465394,288.6333312988281,1753600,393.1687316894531,165.0,,1.0,3.0,,,,,0,,
2021-05-24,292.28783913644736,292.28783913644736,288.3070216266327,290.72161865234375,1807900,397.17681884765625,163.0,,1.0,3.0,,,,,0,,
2021-05-25,291.80315435007765,292.15742471261154,286.8713933917803,287.6918029785156,1631800,396.2955627441406,161.0,,1.0,3.0,,,,,0,,
2021-05-26,289.6775686724781,291.6446625968278,287.16040541151614,289.7055358886719,1695100,397.08203125,159.0,,1.0,3.0,,,,,0,,
2021-05-27,291.34633790699036,298.2358606308589,290.74033417376825,294.2177429199219,2657300,397.29046630859375,158.0,,1.0,3.0,,,,,0,,
2021-05-28,294.5998611436128,295.29906967480815,291.8123589035254,293.4904479980469,1022700,398.0010986328125,156.0,,1.0,3.0,,,,,0,,
2021-06-01,296.71619488882027,296.96792823039755,289.0808335778931,289.7987060546875,1282400,397.65057373046875,155.0,,1.0,3.0,,,,,0,,
2021-06-02,291.80310583070184,291.80310583070184,283.2541013619411,285.8085632324219,2088400,398.2759094238281,154.0,,1.0,3.0,,,,,0,,
