Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2021-09-07,74.07906884457083,74.16474617835325,73.74589535238903,73.76493072509766,17200,426.6236267089844,,,,,,,,,0,,
2021-09-08,73.64117404303659,73.80300011138623,73.14616725879033,73.58406066894531,18500,426.1039123535156,19.0,,,3.0,,,,,0,,
2021-09-09,73.64118264589797,73.91724275731644,73.63166132822494,73.76493072509766,20300,424.28009033203125,19.0,,,1.0,,,,,0,,
2021-09-10,74.14571035281404,74.14571035281404,73.63166809082031,73.63166809082031,18300,420.9349365234375,19.0,,,1.0,,,,,0,,
2021-09-13,73.74586469750425,73.83153473303769,73.62210940711007,73.73634338378906,19400,422.0121154785156,19.0,,,1.0,,,,,0,,
2021-09-14,74.04096634791784,74.05048766244175,73.53644561767578,73.53644561767578,4600,419.7347717285156,19.0,,,1.0,,,,,0,,
2021-09-15,73.62211047053879,73.90769178504412,73.62211047053879,73.8981704711914,8400,423.2406311035156,20.0,,,1.0,,,,,0,,
2021-09-16,73.73635757720699,73.80299226077088,73.53645352651527,73.59356689453125,6900,422.5696716308594,21.0,,,1.0,,,,,0,,
2021-09-17,73.65069266499535,73.6792493509962,73.16520721507192,73.20328521728516,12700,418.4533996582031,22.0,,,1.0,,,,,0,,
2021-09-20,72.75587505018,72.8986657374835,72.68924036445651,72.84154510498047,21300,411.47613525390625,22.0,,,1.0,,,,,1,,
2021-09-21,72.97481429333982,73.00337097535963,72.6606762658513,72.83202362060547,508800,411.0872497558594,22.0,,,1.0,,,,,0,,
2021-09-22,72.80349922974509,73.48888169012,72.80349922974509,73.14618682861328,22500,415.09747314453125,22.0,,,1.0,,,,,0,,
2021-09-23,73.67925306477487,73.86011450610863,73.65069637733463,73.74588775634766,48400,420.1408386230469,25.0,,,1.0,,,,,0,,
2021-09-24,73.46028341247576,73.7458647229546,73.46028341247576,73.7173080444336,35800,420.83294677734375,24.0,,,1.0,,,,,0,,
2021-09-27,73.73634495911719,73.94577028951905,73.69826696607736,73.9267349243164,26200,419.6290283203125,24.0,,,1.0,,,,,0,,
2021-09-28,73.77444342434059,73.77444342434059,73.46030534156546,73.58406066894531,10800,411.1726989746094,25.0,,,1.0,,,,,0,,
2021-09-29,73.41273292517069,73.42224698164027,73.06051674455585,73.14618682861328,47300,411.8647766113281,26.0,,,1.0,,,,,1,,
2021-09-30,73.32703650424662,73.84107866279125,73.32703650424662,73.69828796386719,36500,406.8307800292969,27.0,,,1.0,,,,,0,,
2021-10-01,73.66974771191441,73.91725116109029,73.63166969953056,73.85061645507812,8100,411.6656188964844,27.0,,,1.0,,,,,0,,
2021-10-04,74.11715008191536,74.31705418593427,74.11715008191536,74.22186279296875,82800,406.3568420410156,28.0,,,1.0,,,,,0,,
2021-10-05,74.13618545545336,74.39321020536178,74.12667140000323,74.22186279296875,15500,410.58489990234375,27.0,,1.0,1.0,,,,,0,,
2021-10-06,73.95528536751571,74.1361467409115,73.80297340819932,74.12663269042969,124700,412.29132080078125,27.0,,1.0,1.0,,,,,0,,
2021-10-07,74.18374061203468,74.43124389648438,74.18374061203468,74.43124389648438,56400,415.85589599609375,27.0,,1.0,1.0,,,,,0,,
