Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2022-07-11,77.83340223701089,78.23198356790456,77.31609537819858,77.91820526123047,3453200,364.2190246582031,,,,,,,,,0,,
2022-07-12,77.51115399036297,78.40159551676636,77.0616921051227,77.6129150390625,4396100,360.9961242675781,31.0,,,3.0,,,,,0,,
2022-07-13,76.73943533626384,77.80797169099311,76.25605092080053,77.23978424072266,5572400,359.1002502441406,31.0,,,1.0,,,,,0,,
2022-07-14,75.95923588718203,76.88360642141306,75.85746836495595,76.54438781738281,4494500,358.2281799316406,33.0,,,1.0,,,,,0,,
2022-07-15,77.79100028022607,78.21502185132277,77.08712291939217,77.84188079833984,5124800,365.07220458984375,40.0,,,1.0,,,,,0,,
2022-07-18,78.38464902705772,78.46945207013187,76.9853761711332,77.2906723022461,3397900,362.0577392578125,41.0,,,1.0,,,,,0,,
2022-07-19,77.98606568728798,79.38533850875807,77.90126264630194,79.29205322265625,3659100,371.84033203125,53.0,,,1.0,,,,,0,,
2022-07-20,79.14788113155457,80.07224520412112,78.7153772457379,79.10547637939453,4212400,374.2100830078125,52.0,,,1.0,,,,,0,,
2022-07-21,79.26661227015435,79.74151447160475,78.34224166226582,79.7330322265625,5062800,378.0207824707031,53.0,,,1.0,,,,,0,,
2022-07-22,80.2079452368886,80.65740719758296,79.53799018356882,80.1485824584961,3615200,374.5134582519531,52.0,,,1.0,,,,,0,,
2022-07-25,80.23337545492616,80.74220013028796,79.8771988291786,80.28425598144531,3252800,374.9684753417969,52.0,,,1.0,,,,,0,,
2022-07-26,80.27578551628598,80.8015682452424,80.07225045663458,80.36906433105469,3337300,370.5322570800781,51.0,,,1.0,,,,,0,,
2022-07-27,80.56410828267076,81.04749267356452,79.87719532457344,80.8524398803711,4160900,380.1535339355469,51.0,,,1.0,,,,,0,,
2022-07-28,81.38672213491473,83.54922881664243,81.37823988971529,83.47290802001953,4100300,384.9216003417969,66.0,,,1.0,,,,,0,,
2022-07-29,83.4729089608685,84.22766704069191,83.13369031969836,83.92237091064453,3301300,390.5333251953125,66.0,,1.0,1.0,,,,,0,,
2022-08-01,83.48986915016998,83.70187999765142,82.84536083226786,83.24394226074219,3572700,389.3768005371094,66.0,,1.0,1.0,,,,,0,,
2022-08-02,83.21848945052031,83.45594701721714,82.12451278095268,82.17539978027344,4731300,386.8079833984375,67.0,,1.0,1.0,,,,,0,,
2022-08-03,82.68421915332006,83.29481134535365,82.39588754600237,82.43828582763672,3107000,392.8651428222656,66.0,,1.0,1.0,,,,,0,,
2022-08-04,82.54853967369186,82.67574747496553,81.81074607240821,82.31108856201172,2884200,392.5997619628906,65.0,,1.0,1.0,,,,,0,,
2022-08-05,81.708976609356,82.58246023673601,81.42064497199294,82.5400619506836,2719300,391.9361877441406,64.0,,1.0,1.0,,,,,0,,
2022-08-08,83.10824122250563,83.87148146651958,82.79446288050636,83.27784729003906,4694200,391.4812316894531,65.0,,1.0,1.0,,,,,0,,
2022-08-09,83.38809967699787,83.74427631204301,83.02344079729251,83.73579406738281,3403700,389.9266662597656,64.0,,1.0,1.0,,,,,0,,
2022-08-10,84.68561175321261,85.13507370573497,84.35487535531665,85.00786590576172,3165200,398.11663818359375,66.0,,1.0,1.0,,,,,0,,
2022-08-11,85.38099861390481,85.75413973156421,84.56687783269444,84.80432891845703,2151600,398.11663818359375,65.0,,1.0,1.0,,,,,0,,
2022-08-12,85.31315909638073,86.32233274596969,85.28771883127466,86.26296997070312,3423700,404.8563537597656,69.0,,1.0,1.0,,,,,0,,
2022-08-15,86.08488921846836,86.73787980384937,85.93224114434506,86.61067199707031,2135300,406.524658203125,68.0,,1.0,1.0,,,,,0,,
2022-08-16,86.22905054224937,86.81420254083041,86.0679202307427,86.38169860839844,3680800,407.3209228515625,67.0,,1.0,1.0,,,,,0,,
2022-08-17,85.60149614925461,86.37321221826794,85.34708056119558,85.86438751220703,3683400,404.42974853515625,66.0,,1.0,1.0,,,,,0,,
2022-08-18,85.87285032012134,86.08486110549687,84.89759941338275,85.29618072509766,2263400,405.60516357421875,66.0,,1.0,1.0,,,,,0,,
2022-08-19,84.78737583200603,85.12658799136807,84.10045632816633,84.39727020263672,2788800,400.15472412109375,67.0,,1.0,1.0,,,,,0,,
2022-08-22,83.73578640359882,83.80363141455715,82.47220380726777,82.5570068359375,3517500,391.822509765625,72.0,,1.0,1.0,,,,,1,,
2022-08-23,82.47222235453916,82.51462711343865,81.18319920672296,81.4969711303711,5605300,390.8744812011719,73.0,,4.0,1.0,,,,,0,,
2022-08-24,81.57328739263956,82.463728978828,81.50544237558036,81.96338653564453,2292200,392.12579345703125,73.0,,4.0,1.0,,,,,0,,
2022-08-25,82.21780139696497,83.21001704822031,82.04819531250729,83.1845703125,2129200,397.6615905761719,74.0,,4.0,1.0,,,,,0,,
2022-08-26,83.26936019516032,83.26936019516032,81.05596702346095,81.08988952636719,3187200,384.2012023925781,81.0,,4.0,4.0,,,,,0,,
2022-08-29,80.60651376404674,81.19165920882129,80.20793240003464,80.36058044433594,2833800,381.6607971191406,81.0,,4.0,4.0,,,,,0,,
2022-08-30,80.66588636993099,80.66588636993099,79.02068018850572,79.24964904785156,3643600,377.470947265625,82.0,,4.0,4.0,,,,,0,,
2022-08-31,79.6991136717143,80.05529031156344,78.69842230019262,78.87651062011719,4100800,374.5987854003906,81.0,,4.0,4.0,,,,,0,,
2022-09-01,78.40158605857405,79.0376184164426,77.6044299030167,79.02066040039062,4746100,375.774169921875,80.0,,4.0,4.0,,,,,0,,
2022-09-02,79.70757689350464,79.86022492512231,77.73164119596979,77.91820526123047,3561800,371.8118896484375,81.0,,4.0,4.0,,,,,0,,
2022-09-06,78.24895208000198,78.95282956853978,77.81645465745582,78.6220932006836,4591800,370.4089660644531,80.0,,4.0,4.0,,,,,0,,
2022-09-07,78.62209476053441,80.31818138629089,78.58817225161245,80.15705108642578,3681100,377.0633239746094,84.0,,4.0,4.0,,,,,0,,
2022-09-08,79.74151570100052,80.65740407796729,79.50406459661448,80.37754821777344,3408300,379.5279541015625,82.0,,4.0,4.0,,,,,0,,
2022-09-09,80.63195438482325,81.53087816633962,80.29273578819515,81.25102233886719,4129900,385.4240417480469,82.0,,4.0,4.0,,,,,0,,
2022-09-12,81.57328345699003,82.19235141513057,81.47151593631119,82.03970336914062,2737500,389.5663757324219,82.0,,4.0,4.0,,,,,0,,
2022-09-13,80.43690327763105,80.65739634057668,78.64753145115813,78.90194702148438,4824900,372.6270751953125,97.0,,4.0,4.0,,,,,1,,
2022-09-14,78.5712086668031,78.80865974238068,77.45179183189694,78.00302124023438,5301500,374.0489196777344,97.0,,4.0,4.0,,,,,0,,
2022-09-15,78.02847349040407,78.25744235701504,76.47655254652209,76.56135559082031,6727800,369.8022766113281,99.0,,4.0,4.0,,,,,0,,
2022-09-16,76.16276820926677,76.65463488581076,75.56065823076241,76.56983184814453,6807800,366.9811096191406,97.0,,4.0,4.0,,,,,0,,
2022-09-19,75.88290982203397,76.49349550276727,75.37407871633846,76.45957946777344,4467100,369.82696533203125,96.0,,4.0,4.0,,,,,0,,
2022-09-20,75.74722064690062,75.81506565775776,74.2207402528966,74.60236358642578,5850800,365.5819091796875,100.0,,4.0,4.0,,,,,0,,
2022-09-21,75.1197016571654,75.5606814706946,73.39817422983438,73.42361450195312,7128900,359.2048034667969,101.0,,4.0,4.0,,,,,0,,
2022-09-22,73.20308341596315,73.23700591789104,72.2363147562132,72.49073028564453,6743600,356.1875,101.0,,4.0,4.0,,,,,1,,
2022-09-23,71.75008895679137,72.1186978130962,70.73855813298789,71.52721405029297,8982100,350.2196350097656,101.0,,4.0,4.0,,,,,1,,
2022-09-26,71.14147207844124,71.19291029407822,68.79266515546327,69.52130889892578,8119600,346.75506591796875,107.0,,4.0,4.0,,,,,0,,
2022-09-27,70.12136323405832,70.59283545104836,68.42404624852782,68.59548950195312,10015000,345.8699035644531,107.0,,4.0,4.0,,,,,0,,
2022-09-28,69.22127009429607,70.30138090781185,68.51834228807108,70.01849365234375,9000200,352.67535400390625,109.0,,4.0,4.0,,,,,0,,
2022-09-29,69.31557525105329,69.31557525105329,67.48967884010361,67.96115112304688,8576300,345.30828857421875,115.0,,4.0,4.0,,,,,0,,
2022-09-30,68.32119164639462,69.21271115182587,68.14974835464115,68.72409057617188,9023600,339.9685974121094,114.0,,4.0,4.0,,,,,0,,
2022-10-03,69.77846977249563,70.3871018207226,68.61263734373551,69.94991302490234,8718400,348.9441833496094,115.0,,4.0,4.0,,,,,0,,
2022-10-04,70.76428382078399,71.89582627498987,70.66141394671408,71.36434173583984,6439300,359.7568664550781,116.0,,4.0,4.0,,,,,0,,
2022-10-05,70.39567859107494,70.50711605531339,68.80979901607658,69.9670639038086,6518400,358.919189453125,118.0,,4.0,4.0,,,,,1,,
2022-10-06,69.76989736789326,70.05278462746524,67.87542125948816,68.02114868164062,7820800,355.2166442871094,122.0,,4.0,4.0,,,,,0,,
2022-10-07,67.37823284974723,67.75541589716534,65.93808712522728,66.38385009765625,6913700,345.30828857421875,125.0,,4.0,4.0,,,,,1,,
2022-10-10,66.47814034259231,67.04390832662564,65.65519439104025,65.75806427001953,6549500,342.6717529296875,124.0,,4.0,4.0,,,,,0,,
2022-10-11,65.71520897490315,66.88103494253438,64.94370120650349,66.42670440673828,7189700,340.5016174316406,123.0,,4.0,4.0,,,,,0,,
2022-10-12,66.43527337320425,66.43527337320425,65.3208726231458,65.73234558105469,6634400,339.37847900390625,122.0,,4.0,4.0,,,,,0,,
2022-10-13,64.42078251579797,67.25820937568379,64.00074199451824,66.93246459960938,8561200,348.33514404296875,122.0,,4.0,4.0,,,,,0,,
2022-10-14,67.44681083197455,67.96114717445747,65.1751515675218,65.26944732666016,7320700,340.3969421386719,125.0,,4.0,4.0,,,,,0,,
2022-10-17,66.47814401506598,67.98686308259556,66.42670580266419,67.72969818115234,5823800,349.14410400390625,133.0,,4.0,4.0,,,,,0,,
2022-10-18,68.84409545832636,69.42701174950241,67.83256443952506,68.4669189453125,5609200,353.2464294433594,132.0,,4.0,4.0,,,,,0,,
2022-10-19,67.79826353433496,68.02114498796828,66.34955043607002,66.76101684570312,6452100,350.7431640625,135.0,,4.0,4.0,,,,,0,,
2022-10-20,66.79531881917974,67.54111081349564,66.2809824445427,66.46957397460938,4959700,347.80206298828125,133.0,,4.0,4.0,,,,,0,,
2022-10-21,66.70100843044757,67.02675974374122,65.61233011848614,66.99246978759766,6060100,356.25421142578125,131.0,,4.0,4.0,,,,,0,,
2022-10-24,67.54109467928983,67.81540778291117,66.49527392793964,66.98389434814453,4918000,360.61346435546875,129.0,,4.0,4.0,,,,,0,,
2022-10-25,67.21536212807295,69.74418630728451,67.21536212807295,69.6156005859375,5815800,366.3719787597656,138.0,,4.0,4.0,,,,,0,,
