Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2022-08-01,157.84147403635484,160.37070393464464,157.72384030664722,158.33163452148438,67829400,389.3768310546875,,,,,,,,,0,,
2022-08-02,156.94940053816907,159.21393969022574,156.48864846428177,156.8611602783203,59907000,386.8078918457031,74.0,,,3.0,,,,,0,,
2022-08-03,157.67481177613547,163.311657015849,157.58658648416494,162.8607177734375,82507500,392.8651123046875,89.0,,,4.0,,,,,0,,
2022-08-04,162.7430582477967,163.89984462441896,161.19414951620604,162.5469970703125,55474100,392.59979248046875,88.0,,,4.0,,,,,0,,
2022-08-05,160.22041274781424,162.81205403488926,160.01425282506756,162.3212127685547,56697000,391.93621826171875,87.0,,,4.0,,,,,0,,
2022-08-08,163.32249921406247,164.73612429374802,161.19225016288922,161.8499755859375,60276900,391.48114013671875,85.0,,,4.0,,,,,0,,
2022-08-09,161.0156004495246,162.78263230320212,160.25970057725633,161.89910888671875,63135500,389.92657470703125,84.0,,,4.0,,,,,0,,
2022-08-10,164.60853143111325,166.23812814464867,163.8428202002786,166.1399688720703,70170500,398.1165466308594,90.0,,,4.0,,,,,0,,
2022-08-11,166.9449356294848,167.85790820975464,165.10919401506573,165.40370178222656,57149200,398.1165466308594,89.0,,,4.0,,,,,0,,
2022-08-12,166.70936592550703,169.01631131920942,166.2970460032489,168.94760131835938,68039400,404.8562927246094,92.0,,,4.0,,,,,0,,
2022-08-15,168.37821564106778,170.21395743937939,168.21133138479297,170.0176239013672,54091700,406.52459716796875,91.0,,,4.0,,,,,0,,
2022-08-16,169.61512926108554,170.52810192661653,168.51564947224608,169.8605499267578,56377100,407.3209533691406,90.0,,,4.0,,,,,0,,
2022-08-17,169.60531301748716,172.92339013736907,169.4089794863745,171.3527069091797,79542000,404.4297790527344,89.0,,,4.0,,,,,0,,
2022-08-18,170.56732446959606,171.69625328732099,169.94885973714076,170.95999145507812,62290100,405.6051940917969,88.0,,,4.0,,,,,0,,
2022-08-19,169.8605242913159,170.5575254675204,168.1720291679761,168.37818908691406,70346300,400.15472412109375,89.0,,1.0,4.0,,,,,0,,
2022-08-22,166.58171149389958,166.74859572706774,164.0784180378036,164.50054931640625,69026800,391.8224182128906,93.0,,1.0,4.0,,,,,1,,
2022-08-23,164.0195321647684,165.6196796113523,163.5974008535258,164.16677856445312,54147100,390.87451171875,92.0,,1.0,4.0,,,,,0,,
2022-08-24,164.25514348994625,165.03066617037743,163.2047358944321,164.46128845214844,53841500,392.125732421875,91.0,,1.0,4.0,,,,,0,,
2022-08-25,165.688378388784,167.02346724627097,165.2662620854037,166.9154815673828,51218200,397.6616516113281,92.0,,1.0,4.0,,,,,0,,
2022-08-26,167.44563181749547,167.91683533755338,160.5640262370915,160.6229248046875,78961000,384.2012023925781,104.0,,4.0,4.0,,,,,0,,
2022-08-29,158.19816763869952,159.9161124345619,156.89254277561915,158.42396545410156,73314000,381.6607360839844,105.0,,4.0,4.0,,,,,1,,
2022-08-30,159.16019500251252,159.58231130465205,154.8309714061125,155.99917602539062,77906200,377.4709777832031,105.0,,4.0,4.0,,,,,0,,
2022-08-31,157.37351363125413,157.63857209111154,154.261582013457,154.34011840820312,87991100,374.5987243652344,105.0,,4.0,4.0,,,,,0,,
2022-09-01,153.77074600824523,155.51813965771387,151.83683028732437,155.0665740966797,74229900,375.7742004394531,103.0,,4.0,4.0,,,,,0,,
2022-09-02,156.82379496598037,157.42262194968552,152.13135334781393,152.95596313476562,76957800,371.81182861328125,103.0,,4.0,4.0,,,,,0,,
