Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2022-09-12,91.44417728160333,91.62907739557548,90.70455117631452,90.88945770263672,11084600,389.56640625,,,,,,,,,0,,
2022-09-13,89.98175550016035,90.36837539641677,89.85568867382227,90.23390197753906,19563400,372.6271057128906,57.0,,,3.0,,,,,1,,
2022-09-14,90.20869205071234,90.82223867011483,90.18347868448367,90.66255187988281,19360500,374.04901123046875,57.0,,,1.0,,,,,0,,
2022-09-15,90.45240454860952,90.57007116360542,90.09939829127227,90.22547149658203,12947800,369.80230712890625,57.0,,,1.0,,,,,0,,
2022-09-16,89.72117620403922,90.90625523932218,89.70436943742516,90.01534271240234,13980900,366.9810485839844,56.0,,,1.0,,,,,0,,
2022-09-19,89.6119280905371,90.25909449487894,89.53628159985571,90.16664123535156,13679600,369.8269958496094,55.0,,,1.0,,,,,0,,
2022-09-20,89.3766169357668,89.63717002857386,89.14128362279412,89.2673568725586,30310500,365.5819091796875,56.0,,,1.0,,,,,0,,
2022-09-21,89.62031476191846,89.8472477874113,88.7546220189505,89.60350799560547,23883200,359.2048034667969,55.0,,,1.0,,,,,0,,
2022-09-22,88.77145797746154,88.7798581565992,88.09066513863202,88.34281158447266,20982600,356.18756103515625,58.0,,,1.0,,,,,0,,
2022-09-23,88.14950867654255,88.3092018715837,87.6872486886964,88.0906753540039,18671200,350.2197570800781,57.0,,,1.0,,,,,0,,
2022-09-26,87.73765433079612,87.90574766554737,86.51896162297531,86.56098175048828,27606500,346.75506591796875,61.0,,,1.0,,,,,0,,
2022-09-27,86.61980463646401,86.79630454042059,85.22461217132431,85.25823211669922,34683500,345.869873046875,64.0,,,1.0,,,,,0,,
2022-09-28,86.14075230617075,87.0484718120561,85.95584576841442,86.97283172607422,39921300,352.6753845214844,68.0,,,1.0,,,,,0,,
2022-09-29,86.1659979874841,86.38452456064792,85.51042468034548,86.32569122314453,30873000,345.308349609375,68.0,,,1.0,,,,,0,,
2022-09-30,86.6198173492154,87.0484637002196,86.0987241502984,86.10712432861328,24058300,339.9685974121094,67.0,,4.0,1.0,,,,,0,,
2022-10-03,87.37119848222042,88.40841689945843,87.18567806713355,87.7000732421875,27200900,348.94427490234375,71.0,,4.0,1.0,,,,,0,,
