Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2022-01-18,16.602786296265226,16.602786296265226,16.572830200195312,16.572830200195312,7271700,431.802734375,,,,,,,,,0,,
2022-01-19,16.59529727224775,16.602786296265226,16.572830200195312,16.572830200195312,9269700,427.31915283203125,0.0,,,1.0,,,,,0,,
2022-01-20,16.58780836662891,16.61776446291264,16.55785369873047,16.55785369873047,11556100,422.5895080566406,1.0,,,1.0,,,,,0,,
2022-01-21,16.572834912750672,16.580323938897685,16.52790218425427,16.550369262695312,18537000,414.2938232421875,1.0,,,1.0,,,,,0,,
2022-01-24,16.540607591085823,16.56313133239746,16.51808241769501,16.56313133239746,27353300,416.0531921386719,2.0,,,1.0,,,,,0,,
2022-01-25,16.533093563130894,16.548110340271588,16.510568397419853,16.525585174560547,12035400,410.97357177734375,4.0,,,1.0,,,,,0,,
2022-01-26,16.555622640331755,16.555622640331755,16.488048553466797,16.488048553466797,10954400,409.94256591796875,5.0,,,1.0,,,,,0,,
2022-01-27,16.518082820831204,16.54060799477176,16.473033905029297,16.473033905029297,22046200,407.91827392578125,5.0,,,1.0,,,,,0,,
2022-01-28,16.49555657882365,16.49555657882365,16.465524447593324,16.480541229248047,21784900,418.04913330078125,5.0,,,1.0,,,,,0,,
2022-01-31,16.480541368659438,16.510573500143806,16.45801619598681,16.50306510925293,8159700,425.5785827636719,5.0,,,1.0,,,,,0,,
2022-02-01,16.5180767859902,16.525585174560547,16.495551620279155,16.525585174560547,11364800,428.4541931152344,5.0,,,1.0,,,,,0,,
2022-02-02,16.533099901062613,16.555623643329398,16.525591509613935,16.54811668395996,14423600,432.6162414550781,6.0,,,1.0,,,,,0,,
2022-02-03,16.51808464030952,16.53310142459067,16.495559463887798,16.510576248168945,16096400,422.44757080078125,6.0,,,1.0,,,,,0,,
2022-02-04,16.49555794381924,16.54811668395996,16.48054259300113,16.54811668395996,13378900,424.43408203125,7.0,,,1.0,,,,,0,,
2022-02-07,16.540608292511287,16.555623643329398,16.510574726716587,16.54811668395996,12482400,423.0718688964844,7.0,,,1.0,,,,,0,,
2022-02-08,16.540606837403505,16.56313057768884,16.518081665039062,16.518081665039062,17828900,426.55291748046875,7.0,,,1.0,,,,,0,,
2022-02-09,16.548111329192537,16.563126675151864,16.51807777311633,16.555618286132812,18378200,432.7959899902344,8.0,,,1.0,,,,,0,,
2022-02-10,16.540607290423328,16.540607290423328,16.488048553466797,16.488048553466797,8565100,425.0205383300781,9.0,,,1.0,,,,,0,,
2022-02-11,16.533099603458243,16.533099603458243,16.443000339775217,16.473033905029297,12206600,416.6396179199219,9.0,,,1.0,,,,,0,,
2022-02-14,16.45801766651903,16.465526058080787,16.405460357666016,16.405460357666016,15729200,415.2774963378906,11.0,,4.0,1.0,,,,,0,,
2022-02-15,16.41297149658203,16.45051202859542,16.41297149658203,16.41297149658203,14558300,421.9745788574219,11.0,,4.0,1.0,,,,,0,,
2022-02-16,16.435487747192383,16.45801291537502,16.412964011088594,16.435487747192383,8935800,422.44757080078125,11.0,,4.0,1.0,,,,,0,,
2022-02-17,16.427979660732365,16.4429964397977,16.382930755615234,16.382930755615234,11400700,413.42352294921875,11.0,,4.0,1.0,,,,,0,,
2022-02-18,16.405453169787343,16.405453169787343,16.367911228427186,16.37541961669922,10931400,410.7465515136719,11.0,,4.0,1.0,,,,,0,,
2022-02-22,16.351335205901453,16.404034087036994,16.351335205901453,16.373920440673828,14052900,406.3386535644531,11.0,,4.0,1.0,,,,,0,,
2022-02-23,16.411561062730094,16.411561062730094,16.358863617492243,16.373920440673828,10863100,399.1307373046875,11.0,,4.0,1.0,,,,,0,,
2022-02-24,16.336275205119005,16.343802178686424,16.276049365298636,16.328746795654297,22948500,405.1371765136719,11.0,,4.0,1.0,,,,,1,,
2022-02-25,16.336273902581407,16.404028146464242,16.321217084852517,16.38897132873535,9803700,414.076171875,12.0,,4.0,1.0,,,,,0,,
2022-02-28,16.35885769327757,16.396499737599797,16.351329284413126,16.38897132873535,7925800,413.0168151855469,12.0,,4.0,1.0,,,,,0,,
2022-03-01,16.38144885226462,16.404034087036994,16.351335205901453,16.373920440673828,14883300,406.7264404296875,12.0,,4.0,1.0,,,,,0,,
2022-03-02,16.38144885226462,16.3965056754462,16.373920440673828,16.373920440673828,9033800,414.2087097167969,12.0,,4.0,1.0,,,,,0,,
2022-03-03,16.396504083322693,16.396504083322693,16.351333618164062,16.351333618164062,12190800,412.146484375,12.0,,4.0,1.0,,,,,0,,
2022-03-04,16.37391885074338,16.37391885074338,16.328749821482297,16.351333618164062,14705800,408.79803466796875,12.0,,4.0,1.0,,,,,0,,
2022-03-07,16.343804814014653,16.343804814014653,16.200769318813574,16.208297729492188,19933800,396.74700927734375,17.0,,4.0,1.0,,,,,0,,
2022-03-08,16.193235397338867,16.245932818257927,16.170650172989113,16.193235397338867,19119700,393.7388916015625,16.0,,4.0,1.0,,,,,0,,
