Date,Open,High,Low,Close,Volume,IndexClose,CVI,LTI,STI,VI,SecState,VWRS,VWRS_1wk,RS,GapDown,Thermostat,Days
2021-02-16,23.237919017655834,23.25557741519448,23.21143310534534,23.220260620117188,1464200,370.5031433105469,,,,,,,,,0,,
2021-02-17,23.220260620117188,23.22908981888651,23.193774707806693,23.220260620117188,1237600,370.5881652832031,0.0,,,1.0,,,,,0,,
2021-02-18,23.246740499220547,23.246740499220547,23.21142539986426,23.229082107543945,315400,369.0109558105469,1.0,,,1.0,,,,,0,,
2021-02-19,23.237915504253284,23.237915504253284,23.19377120107844,23.211429595947266,433700,368.3592529296875,1.0,,,1.0,,,,,0,,
2021-02-22,23.229086549118705,23.229086549118705,23.17611304795689,23.1849422454834,727400,365.5259094238281,2.0,,,1.0,,,,,0,,
2021-02-23,23.1937755060095,23.1937755060095,23.140800311570448,23.158458709716797,1087600,365.9698181152344,2.0,,,1.0,,,,,0,,
2021-02-24,23.105479570235858,23.176111461616134,23.105479570235858,23.14962387084961,850700,370.0025939941406,2.0,,,1.0,,,,,0,,
2021-02-25,23.11431217423386,23.140798084907313,23.008363479547924,23.03485107421875,1605300,361.0870666503906,7.0,,,1.0,,,,,0,,
2021-02-26,23.105482182539546,23.105482182539546,23.00836268941242,23.09665298461914,771900,359.2265625,8.0,,,1.0,,,,,0,,
2021-03-01,23.11346312993003,23.166556368801285,23.104613975484217,23.15770721435547,993100,367.9342956542969,9.0,,,1.0,,,,,0,,
2021-03-02,23.166561151290374,23.175410307563002,23.13116452619986,23.148862838745117,607000,365.063232421875,9.0,,,1.0,,,,,0,,
2021-03-03,23.1754093170166,23.193105941001498,23.140012693438983,23.1754093170166,399300,360.2276611328125,9.0,,,1.0,,,,,0,,
2021-03-04,23.18425973336605,23.18425973336605,23.10461901379051,23.113468170166016,465600,355.7699279785156,9.0,,,1.0,,,,,0,,
2021-03-05,23.113465320445602,23.113465320445602,23.078068699307725,23.104616165161133,549900,362.3149108886719,9.0,,,1.0,,,,,0,,
2021-03-08,23.08691219167919,23.09576134479308,23.042668113913123,23.051515579223633,920000,360.5109558105469,9.0,,4.0,1.0,,,,,0,,
2021-03-09,23.06921388545141,23.0780630385653,23.042668113913123,23.051515579223633,884400,365.6581726074219,9.0,,4.0,1.0,,,,,0,,
2021-03-10,23.06037355085094,23.069222707348835,23.04267692565918,23.04267692565918,597000,367.9342956542969,9.0,,4.0,1.0,,,,,0,,
